,delta_Fp,theta_Fp,alpha_Fp,beta_Fp,gamma_Fp,delta_F,theta_F,alpha_F,beta_F,gamma_F,delta_FC,theta_FC,alpha_FC,beta_FC,gamma_FC,delta_M,theta_M,alpha_M,beta_M,gamma_M,delta_P,theta_P,alpha_P,beta_P,gamma_P,delta_O,theta_O,alpha_O,beta_O,gamma_O,score
434,0.06785153643573767,0.06473781664951404,0.11919416639176465,0.6136057236634631,0.10755584280780761,0.17274263459157183,0.15297732607846493,0.14857228196569233,0.430142290052126,0.04577451281003991,0.17223823211732325,0.1767950514437134,0.1694508972402799,0.40711116778284184,0.031481501442806856,0.13214409802816224,0.18109333100316954,0.15848644154752123,0.4403680362187636,0.05516447969098934,0.1886296262663616,0.1657085858372384,0.1382534463741344,0.392942085550122,0.06033529804291784,0.028131362017321977,0.09158955114431391,0.1225030107004611,0.6644653960718361,0.07748366323922998,7.5
435,0.23844679782867884,0.19894563157583287,0.0991235483904035,0.27989687491972626,0.04009906519371718,0.24473085976696582,0.16899187600211044,0.07223000142510991,0.1947894188656703,0.05747338055284436,0.22608409152197143,0.16806194242925082,0.13122760932454441,0.3234811158995363,0.04423700049238512,0.16251234903634498,0.1597226790837998,0.12657451803220382,0.45606478920993976,0.04824365899698256,0.17587120849440102,0.1826047726937407,0.17363351919992065,0.3791430859170362,0.03365194448182071,0.0734195460928625,0.16386128119737473,0.18942622156204625,0.49685095034922516,0.05988653243318065,10.1
436,0.3103668814686991,0.20730909407146045,0.07967628482287492,0.23648042728614338,0.05994725223626624,0.28545058410647134,0.19597028099309316,0.09762205997189691,0.23536821280741668,0.04708110339257504,0.17055979857313475,0.14121894242563288,0.13359732057302076,0.43093221873973403,0.07133154972990924,0.13382649848197828,0.1437613192310973,0.14474476305790313,0.45189625049484694,0.08201002691996673,0.1418587140339167,0.133266151174588,0.10326125366952985,0.47803497335070616,0.09323189832129535,0.13737373224429666,0.14060792683831805,0.10364393785675742,0.3980493924504115,0.17340350786961758,5.4
437,0.1124908747376568,0.14278764182234957,0.14458972853724014,0.39678084558314614,0.05922210281758067,0.22094697300571303,0.189114448894321,0.08640305458680113,0.199033417367615,0.057269188167539474,0.14820951749639197,0.18473530563881294,0.17460200347570115,0.349582052271529,0.04709320503032022,0.0674832337800855,0.13045496823506758,0.16645513806836937,0.5108405813968172,0.1018045641751151,0.24944932929327396,0.21310785457465586,0.1312585475610653,0.2829226031019937,0.039594424600196715,0.23878138729601908,0.18102522531053178,0.10294435005455368,0.33128070521251807,0.07019787352190529,10.0
438,0.2543146189070772,0.16933538788312522,0.10629520600933055,0.2576801169621023,0.08743553975330454,0.24060702071764442,0.1818288574901941,0.09920009851018027,0.2755793511938513,0.0682446206501327,0.2029122807810702,0.17415628536150055,0.12704915336719924,0.3616121259976779,0.06658227987649895,0.05429970596129342,0.14515116351435614,0.18192464407402198,0.5284563785550009,0.069216868436729,0.15528126467827372,0.1545822197883535,0.11684968460294039,0.42577188536748223,0.09528294986833939,0.07351175965443069,0.14357654113806642,0.17248495951723058,0.4973464524996023,0.08376949794684198,5.2
439,0.382735209344031,0.24478101379519515,0.05554583710432798,0.09422222307914489,0.023979314236750954,0.28550906119824193,0.19201231497341015,0.05162831166326629,0.13033602643549916,0.05331728962057758,0.30091995106664593,0.19970042950373168,0.09847058447564999,0.23582565103786063,0.033877333933840126,0.21312458990164468,0.12567665160364216,0.11190722251891785,0.4397117158235478,0.04876460435847052,0.35892158127429596,0.2243047405293837,0.10219996627476839,0.19039946109139233,0.02388405810103223,0.3032606827081161,0.18240432016559469,0.09738950676901101,0.26008154577861137,0.07485467487211289,9.1
440,0.36751923814204773,0.20755787104895848,0.06185357382632802,0.21264666457293377,0.03810721345383685,0.3405357915539585,0.21330004912474995,0.08025242127066907,0.19636081660749966,0.0395772698067406,0.31010296326623754,0.2141563829734514,0.09667592258249882,0.23736151637839226,0.04765090204882962,0.020897797859821914,0.08470418847521832,0.16554482950846958,0.640286771506769,0.07445367033595475,0.13638684460675465,0.11653482025779535,0.09792554936664959,0.5149466567997943,0.08333552923236758,0.07183722441229468,0.07464996919918099,0.12401713718480048,0.612040476551255,0.08974123469191023,7.1
441,0.3337866024461065,0.20757635699465446,0.05415311874464629,0.16902635560156967,0.04071678952159075,0.28066251077228316,0.22283670923856067,0.07569597269737438,0.14343237390382454,0.04429336440938402,0.47716418481212425,0.31919582740872754,0.030598764037433224,0.03762363676571666,0.005037979950537646,0.2627213704376446,0.20797898695778305,0.08816795905441006,0.33307316049557234,0.037903699204131065,0.40152689903716665,0.2650104648042236,0.07118063676907761,0.13965704606820104,0.012932824486405167,0.381987612956347,0.22178355265616861,0.05584449047883299,0.20380928411317206,0.02529705178333811,9.6
442,0.22330100315788115,0.22191565057032722,0.16902932698952056,0.203150081231065,0.07250297092325904,0.22316698641573937,0.22348837314290662,0.15636308810890076,0.24462684200683826,0.04344399960956853,0.19363973890484107,0.19714719984282658,0.14368212291132548,0.3410578021715553,0.06724299847182144,0.046711666646973224,0.11743445592763502,0.17699278965261572,0.5647759945410327,0.07089172954102493,0.10565029581186432,0.13513893694791101,0.14115112958804613,0.4953962832701676,0.08078767152194469,0.03502534071743864,0.08200169899759106,0.1267950209299053,0.6073327100191885,0.1220746675150533,7.5
443,0.18106423516532252,0.15037184540442503,0.09785605304954757,0.19879662341666138,0.07734248961424058,0.2409482628630045,0.17091698451987564,0.07432681597276988,0.157987744924779,0.0644223454423342,0.41563908472436095,0.27159840098020505,0.06535499703758237,0.10425787289980466,0.015114208746967806,0.11841632152670199,0.16367310677752075,0.19041989656656785,0.44021993169051676,0.049304746455492834,0.2243656416611965,0.20709313369201116,0.1458989340646469,0.3296573218203775,0.0279171599386501,0.13174709079122804,0.17128818071164587,0.13727343295100192,0.43246587431282657,0.08993455316632104,9.9
444,0.17181963176218104,0.14563010896836073,0.1039038198732184,0.37893866539285703,0.1032061568463309,0.15214462831312212,0.15199087327060684,0.12733372312415708,0.4145967700765281,0.05464662549002621,0.15398053869360862,0.1540263448697349,0.12689981894477975,0.44163549504458754,0.0742251926214553,0.16002721303674275,0.16882934915715644,0.15044755608670193,0.4214910173445431,0.055678115861113556,0.09415897726219018,0.1174609106790749,0.13382994588450609,0.5114683041773919,0.10396491889007406,0.08323240634493742,0.13286865043125448,0.1647274110136756,0.49013735593772007,0.09959452496100588,4.9
445,0.1286714893624473,0.09115585689258086,0.0643350295221205,0.22191529121761022,0.09550762053213561,0.15888414398735118,0.13197067655447808,0.10264273120779417,0.26635348122199265,0.06375938856050853,0.17315446114310534,0.15450559593614407,0.12013657654132104,0.29224812740653816,0.064281307274764,0.0643442991767944,0.11889599086349392,0.14306963464311934,0.5290740874036212,0.11351427765036229,0.20449656222969023,0.17885243273554782,0.13086526734159087,0.3154318219915365,0.06381481345019925,0.17463084004964124,0.19274223328243661,0.15835816416823062,0.32303796924321093,0.09583819031358953,9.1
446,0.3295204367720864,0.21571784474266442,0.0767943456936887,0.16732366030661572,0.032693006882735555,0.2627650144098809,0.1864485232029336,0.06467755082152925,0.16802646013289033,0.05444130788982958,0.22111346813735172,0.18723440561646884,0.16332695690392263,0.2675318172242963,0.04853367131764731,0.21612754693934028,0.17750822054464227,0.13191289166642556,0.3748718128934818,0.04864222423890718,0.30743837705256793,0.2375473873306538,0.15873502101696899,0.1773366145177057,0.017624530873258003,0.28756547912088376,0.21431350818909828,0.1028387252273389,0.2700760222434623,0.03943915075637724,6.8
447,0.09062127336984584,0.07439107371708299,0.055756201976979114,0.28089592981627215,0.14207696937509331,0.2318244457770004,0.16229888951397228,0.07314366417595083,0.19119189454052976,0.09168816062202431,0.3480913169830059,0.23878340830682873,0.06904920138135792,0.12917302918155502,0.04560396824989835,0.13549521023623348,0.12216358307960284,0.09554712890049194,0.48189791210114813,0.1194700137081797,0.23200709850911233,0.1630674447771464,0.07115563060456652,0.30109435189069556,0.09147069120166797,0.1727776781161978,0.15355868756890279,0.1529495577542433,0.37199871112969185,0.08911602668446555,9.2
448,0.17379674042246684,0.1730740240987735,0.1386891907911197,0.2707308226658234,0.06048777022616844,0.22767029131913072,0.17115675458017204,0.06928470074853657,0.20600630114195723,0.05720793348897919,0.2619176942821447,0.20136865138767296,0.11960805633290958,0.2746610707770115,0.033942897952315816,0.10428935360243657,0.1509090552409027,0.16701206233379823,0.4640812162392013,0.0935041276646065,0.25361728399575156,0.20411219281714382,0.14794747255766438,0.2950859471779586,0.03537443890310228,0.25614687437041656,0.1987648611937815,0.11407005383519057,0.34017246325742484,0.0335561978359716,6.9
449,0.10810403582030648,0.0774524426424802,0.039434728416309954,0.2859031367646976,0.11869305256451335,0.24176846285518572,0.16936610932033272,0.06360828294519436,0.21056215918984306,0.0663922867704674,0.23314345245944906,0.19875517986805866,0.1252137196256341,0.24218325314693545,0.04910204581931416,0.15481460208759412,0.17580161183723847,0.11767912020027571,0.41134211235975204,0.09214762515817435,0.21634276351787274,0.20416968915227868,0.11206734444998974,0.30489960504086655,0.056515264287509394,0.18464154435770425,0.18738592745621085,0.15167393624508294,0.37583892049710044,0.048153407868525525,9.8
450,0.13457170890510073,0.13089448888291663,0.13546101049931522,0.2835108937412214,0.09646519206364401,0.16649518569713137,0.13782619014771794,0.09203756000397978,0.2281782490656156,0.08562724940960824,0.28821977407026395,0.22352340315035418,0.11174911012856514,0.21433006269111876,0.04104438660765076,0.11087689427165501,0.16051462916992654,0.16573219403956518,0.44788621620573793,0.07748602719899886,0.18524550292209724,0.20608168397691515,0.16571922163096028,0.32902266820717496,0.04212071888745423,0.13311313065938335,0.17648293944110588,0.14167371593237682,0.3985154964440313,0.10045790721296391,7.8
451,0.10204712881876543,0.06057660736467115,0.06279574406894088,0.30001869355544164,0.12112737567453945,0.21811599290129274,0.15874636485364196,0.07932595963827034,0.25581775657959355,0.07625559527935674,0.21077808864734843,0.1751319346069714,0.12087761263667543,0.2685354673962035,0.06349518821793523,0.07269881422273822,0.12189938729703897,0.13114994992089574,0.4851696847255158,0.15957519061611888,0.1861593318431592,0.15494458902899327,0.10076619840277053,0.37102924033453605,0.06493540245371346,0.07919522916804528,0.126462380461404,0.18376352179919947,0.48284235158848876,0.0822850860121876,10.3
452,0.12702654426766888,0.11901991641403019,0.09534475862749377,0.3061690063572869,0.09592371395517897,0.16994991557296055,0.13413048958501314,0.10469490428368118,0.23823157043811963,0.06955924499371544,0.2206808420966962,0.188961976325981,0.15854950099133047,0.2684855439059024,0.05021044454254431,0.084035887916932,0.12213974275962129,0.13996869390582595,0.5023456080477309,0.12157507568130863,0.17836210229061294,0.16552052300915832,0.1155100966284432,0.39540781914695755,0.07745713792808008,0.15573534316815957,0.15402299523988378,0.12779310889173057,0.401525362667169,0.10985386727661942,5.6
453,0.0332377559720781,0.036162164512067045,0.03383318940645991,0.4152675946302504,0.14920610435513995,0.16631875752860348,0.1369766692463951,0.0889375684319171,0.2869364602103077,0.0992692712978135,0.11998545531259047,0.1439280166390588,0.14348101434789537,0.36594348809039456,0.07725895170302731,0.08585982486806394,0.14882161039743902,0.13484017739343104,0.4915235030551883,0.11374096888765545,0.18872301323777782,0.15532797129099768,0.08954251139270736,0.35009688255629856,0.08209891067709733,0.11655278443888849,0.15469291269123803,0.10886520972417887,0.4696479865469366,0.08885055928697147,9.1
454,0.26794964282975664,0.19615472055566582,0.0786977272846847,0.18333915379286683,0.04355664309806075,0.2605107803509936,0.17114287359791863,0.057502839827575015,0.16468418057333328,0.060443485943752776,0.32271819183792405,0.21217536163724154,0.07843236807600387,0.21835615662824764,0.038842764236587,0.18592199363616793,0.177857366248428,0.13142545997890553,0.40695118398666735,0.04787382912619991,0.3023454790573252,0.21077206876458338,0.09472510871618986,0.26918739443026574,0.03538149097034245,0.292154256823848,0.2095106380194222,0.07477316907399684,0.30785777957775706,0.0368536867839971,7.8
455,0.08298493774807256,0.0807157032695462,0.0888992563462828,0.4968093174370339,0.1626340771790367,0.13066918142628217,0.10841549861436879,0.05734719077362567,0.2590293809348495,0.12302509042512547,0.10997986539780792,0.10222750982475218,0.08057892228514268,0.3555252273382742,0.11080549026684447,0.11525283255070456,0.15683113406663068,0.17818041775705534,0.41549638183404713,0.052402638521428714,0.18216929270732946,0.1504455165674378,0.08192186823600314,0.21920832865787424,0.0667737081436043,0.17331382173049864,0.16913545178805134,0.12302884172262547,0.3572803594180558,0.03243479261105404,10.0
456,0.16992465588873143,0.1340800330038846,0.09930539943732915,0.4539260416771492,0.0722539383195848,0.13028666920957196,0.16925486184464816,0.16048875088740283,0.43831728568398176,0.053824993314614544,0.20061765774997112,0.19989350120618118,0.16093488357264324,0.346455282015155,0.043641788461437875,0.15229878418107926,0.16005632495550715,0.14833015055139395,0.446078725920646,0.051785816742814454,0.2750331323332772,0.20382077635253643,0.097442796529068,0.30573371361596896,0.04457676899913733,0.17675012532911033,0.17739162915038081,0.12486957027426435,0.4247700209699703,0.05122466790206408,5.4
457,0.12117539200504446,0.09830470550636922,0.04849323027914062,0.2680842722028383,0.10500784101577994,0.2296531296348486,0.16290170989848424,0.0698205434055034,0.21240728391111996,0.08509615361751356,0.20800423890094696,0.1758256855775373,0.11174426611023432,0.2771583968870235,0.0606936578273802,0.0634614515624618,0.10948515938450012,0.12720869749232733,0.5454164496870989,0.12669508090139403,0.22399315022176128,0.17214704313524085,0.0968331200107296,0.3320304632316825,0.05158693036266554,0.18796896209220432,0.16227682085076472,0.12779178256771345,0.38115387758376595,0.07551725660587195,9.5
458,0.1825950622284375,0.15333844071782585,0.1253832537297431,0.2798125214424718,0.05639145167812452,0.10819210854973818,0.12618605931885102,0.12837220851057224,0.28641516366172515,0.07494979074361892,0.21609213267728483,0.17570435427248463,0.14051938189178875,0.3196404520221202,0.040738188094251566,0.10570304801003583,0.1515264934176135,0.15233757634763773,0.5111360672630214,0.05491672270296742,0.19940819831603523,0.18464339584570397,0.15406916832657983,0.35927684124504145,0.045733176279741106,0.09543988403713576,0.11260806902612586,0.1592235404462399,0.49936903775350494,0.10415296823321418,6.6
459,0.15070700964177022,0.09873519670026414,0.04411095693359344,0.3304615600728962,0.09154839165813004,0.18762697047766513,0.1407635239435133,0.09208566706796675,0.34060611469505353,0.06415611002846208,0.2894455367635024,0.19047463234109036,0.10135273617527131,0.27339109117415633,0.031609452364717475,0.09571741316547211,0.15654364571437082,0.1278527179887036,0.4960095002147073,0.09028248529029421,0.18972772585132655,0.14672833314892572,0.09073502154566085,0.39933170534569173,0.07587665491308968,0.09550398462304055,0.1050949845599593,0.12906100288094685,0.561926036560685,0.06627308458317469,9.6
460,0.5042821575345575,0.3183488384756759,0.012686602450075022,0.016447507601957862,0.004683077085621829,0.33183802342127294,0.23324643283911586,0.04155121843351773,0.07800293509257242,0.04319097308090998,0.4899684594938419,0.30812409166629673,0.020511062613920734,0.03779588703082708,0.0047376608614503185,0.22350082003783162,0.20962164472573952,0.10076385053325031,0.34109115643903254,0.06292962584447725,0.4280866722762854,0.29958168770714094,0.04727302928204306,0.09117103241966722,0.01538531851266138,0.33476853468497836,0.238728984777705,0.07103800848563745,0.2309725799365179,0.028201491562190074,6.8
461,0.09924631907957965,0.07719636236156117,0.05818765360746311,0.37134261519389206,0.12345921602894651,0.21196813347163346,0.1441494379613782,0.07870666576868149,0.29475906500511634,0.08227346444004781,0.2528882182202918,0.19072491254372612,0.11007302853921339,0.2449371861762717,0.059961680087558464,0.17785205086078887,0.1666851930904618,0.09592703917927567,0.4120743416261625,0.08803075645813206,0.2613690233634315,0.17360375942897854,0.0725790872864434,0.2875763107051717,0.08842180136501206,0.25436234726659596,0.18137066598425858,0.10102121867581547,0.3508166722814681,0.03612838563792896,10.0
462,0.41282342906292246,0.2711925927102287,0.05710783848653656,0.07903144280757136,0.021285359318246277,0.3242481764512509,0.2116175585922316,0.05040684164369078,0.1227839157461901,0.04872033083497577,0.4377541074774811,0.2831666148715847,0.04560295015040528,0.07972531900154928,0.01808405566843831,0.14306839860694504,0.16107410042746412,0.14754993475488756,0.43866104937096784,0.06420576904477474,0.4679494259114708,0.3016641727611649,0.03337612861303648,0.05951145053479151,0.008406674818351823,0.4614243475006738,0.3028630679233373,0.029340784775479835,0.07213068391214222,0.012432181417482696,6.4
463,0.030489403948150414,0.029799843708500518,0.04818729925741814,0.3699901276941577,0.1523131536657298,0.10461599987120929,0.10013424207769299,0.11540058778328721,0.39286494113720255,0.09293197718781852,0.2586006839196827,0.19295665010881938,0.09628505209922032,0.2790445037737159,0.04621966032678467,0.05007072939625154,0.10893900381213636,0.11639444587940467,0.5435055241269593,0.15730139834768014,0.1826067462974917,0.15085336498565174,0.10372263995061995,0.3701572637449472,0.08069129113763784,0.10206717462319784,0.11665434645864184,0.09846790444567312,0.49327101838921517,0.13997631115902937,9.5
464,0.1472896906876039,0.15144322620745912,0.13886427282780855,0.3549361099984423,0.06539371023144093,0.1466214147146679,0.16539718106084517,0.12429133860435009,0.3087105008931418,0.066145347977068,0.1602949943484908,0.22786164117260477,0.17779308517818776,0.33403604840744716,0.03804322898095328,0.26579755425049545,0.24418020248806382,0.14503030490521038,0.2599379414909385,0.01481838400900056,0.13025080672247147,0.2608837336370365,0.24665819652836146,0.3399425599497795,0.003630753571046775,0.1083240604728285,0.25936557556191664,0.25100787583815587,0.3645591550962155,0.0033362473170204616,6.8
465,0.1556957655315252,0.11354624369934625,0.062258968198144415,0.23831505767601682,0.09985978159154572,0.15240372095032195,0.12774430782391882,0.11466561620582631,0.2971050090587414,0.09320210791755357,0.29186614047527276,0.20435987337058067,0.09376878680789814,0.22241780626003765,0.04475322740112773,0.04849765748316942,0.06740006116320105,0.1037961767125756,0.5985213696596796,0.1546409340238043,0.26711075742351065,0.1877756244842847,0.061953187750539485,0.306387547695692,0.06428701386065369,0.12568003998173918,0.15898171909837117,0.15512186610143364,0.40948322500975587,0.10153996399224532,10.2
466,0.4244113694502083,0.26392608109151333,0.012069403937433006,0.14206962109801027,0.04349974574581511,0.38295109848555214,0.23797233850551666,0.030518613686600277,0.15842045985711134,0.041098678692133975,0.3911999977894375,0.24584465411371786,0.05028644994996532,0.1540314111586149,0.029134531136034814,0.2589771506914613,0.17955905448737497,0.06945773391429244,0.34142956841394473,0.0851190152140995,0.40927012267499635,0.2618466721169746,0.030310540348368765,0.13894824004568226,0.041637320482382105,0.1775433804178988,0.13575319564718574,0.07473261183619773,0.4530128980179903,0.09522113064366533,7.0
467,0.07135472043350281,0.09474282184022646,0.08134701935523832,0.3250572339629107,0.1354727559381878,0.24838523199788196,0.1804430828508132,0.06623108562104382,0.21095217796853521,0.07193504636423081,0.2263729328059128,0.18195600409594262,0.11251975692944281,0.26628028609172066,0.06992320897915374,0.06141795057904857,0.09704053612812613,0.12308114077148348,0.5858414268479228,0.10228034572598109,0.17400770616299063,0.15514828336423364,0.11387956080300923,0.36438977298978364,0.10780790683970794,0.12485356874146503,0.1255209459581217,0.11706649289098911,0.4637566085428668,0.13759582773381232,10.0
468,0.04954389917210161,0.047166956580768,0.05133281775423878,0.5611088083010971,0.2521377659420514,0.15203081565908474,0.11747161742435996,0.07811648614058597,0.4070565548948381,0.11795034651820324,0.20253956169903145,0.14099011478377332,0.07834422823088835,0.39064789024683455,0.09353600940979595,0.08217640677416632,0.07236923368282616,0.08126103557870878,0.5149141504997246,0.21610954754666575,0.17577976650235808,0.1274067719368285,0.10785250036715444,0.3454606716362306,0.13465341232544992,0.1326398305621038,0.11328621911411148,0.1313060852482036,0.4148942263978197,0.15201124924895829,7.1
469,0.1621763273874509,0.1131532507848102,0.0653455486513722,0.21639087925492262,0.09442193732524963,0.3233764392566099,0.2018322453061613,0.042797665079577274,0.17167065323391292,0.055844198059020855,0.3734385813146509,0.23832874691032316,0.06333645005811686,0.15571032679713737,0.02666444039975105,0.3689784483516397,0.26912375212599615,0.07632042355764694,0.13682905903796178,0.038329625874959784,0.29686265142140433,0.21365194707766708,0.0723167823526151,0.25414374911218907,0.051392553432440605,0.16793059458564952,0.14422388545298268,0.1284910774251784,0.41991147774790916,0.06974316918253617,9.6
470,0.14159678444158105,0.08709635829698674,0.03503368248698978,0.5371560542806654,0.1452932130414799,0.13580879897257284,0.10965562907478159,0.09125052896985138,0.47158130469095527,0.10737331630389937,0.2101665014321834,0.14759089730489486,0.08769677903057999,0.4027896483649892,0.07518328201018155,0.11923474351210141,0.09760251049686286,0.06394946020663042,0.5855633010306287,0.10006420255606976,0.13140795017725893,0.10864864109975196,0.08023955545407521,0.5062617084534431,0.09469123155507976,0.08049475444171181,0.10147967609301245,0.09477412810258257,0.5960166222558202,0.08563865017015376,7.3
471,0.18787492350197654,0.13955326459781436,0.04679358729826958,0.21651941096599478,0.09315307627020288,0.175141445677853,0.12949454983476688,0.07449112103827196,0.31435549041938593,0.07917226034774635,0.18376916274961927,0.14606330144864355,0.08227626260679455,0.4070620114969144,0.05318885209998308,0.10049670336638669,0.13164637119875552,0.1280470901926119,0.46800673203215193,0.1373985318055342,0.2459764241135562,0.18231116955955834,0.09068653918631604,0.333502620817822,0.052093404388867434,0.1524512321493935,0.16420827424007461,0.15018185830177694,0.4410809195520912,0.04185718965418174,9.8
472,0.1527880655748817,0.12595622825362876,0.07768151349812678,0.4487086633334619,0.14393325640732788,0.19370967232447028,0.1482070008940031,0.08568857145533751,0.3916774516850175,0.06498469768579876,0.21047158093590598,0.17606804566042614,0.09704896850029845,0.38155792077832057,0.060104349170342755,0.11253711601908331,0.08268889312648856,0.08004194380443168,0.5842411242687345,0.10700658669487428,0.1603469962111098,0.13119516654325053,0.09644938116235265,0.464434450140926,0.08824591446563404,0.06226168836422004,0.06421598917811115,0.08968956786271866,0.6324398999520382,0.12609570576953444,7.7
473,0.11868942868589066,0.09544611561051312,0.073457054507604,0.5531626667654673,0.11638267834745368,0.12599982765675785,0.11404687014333162,0.10459535326860765,0.4888846146891518,0.08276809241145663,0.15223436775517019,0.13450579598038687,0.13237733541871752,0.43824706916218925,0.0655681316696531,0.12530056121725658,0.11666358913404165,0.1121090606410263,0.4886763992063995,0.1143364619853942,0.2540497084091933,0.19508859389510008,0.09981413255219411,0.27209613133447175,0.07440910520658497,0.13211195368963988,0.1267015902937711,0.1085252878681241,0.4253463614252312,0.15805590377884227,9.9
474,0.038212143240736844,0.04934529668529591,0.09716496145821478,0.6711827179871096,0.114287636367205,0.1460698954196748,0.1166298452945627,0.08285508279397799,0.5163140090527871,0.07786825907807318,0.16032620252417207,0.13137195728190756,0.1055783984680187,0.49392072314254,0.05420073768253215,0.12154527868403786,0.1557109373297073,0.15646472816502674,0.49929190870349965,0.037523365786797575,0.1760952747206928,0.15648174189461245,0.11758837271571654,0.40103258858554564,0.09368460928197601,0.21088592752090937,0.21111395828463866,0.15379284237080373,0.3289991755393151,0.04321727377182153,7.7
475,0.12732933547937839,0.08938261967140809,0.04875470682368708,0.5184540625794204,0.16539169827458883,0.27398332377770845,0.18596827010971112,0.07684483982006649,0.2664302692189804,0.0846595206507397,0.2916514882968183,0.19947835108863837,0.07904327880234122,0.2599060010869343,0.0682007235708777,0.18581888709698258,0.1494308697422524,0.07941501237787921,0.4125018113465574,0.11320532967053444,0.2148274800545697,0.1539659704176054,0.08277260141211147,0.36671983941540026,0.07991861424158311,0.07814341385640113,0.11901590935139257,0.1153774651123938,0.5688718579160823,0.08735372743562522,9.9
476,0.23920438126319576,0.17201150023075717,0.07420031302036394,0.3572370549826802,0.08523682235130002,0.36224425066232857,0.24543877876056483,0.052997145708084545,0.19562323414525612,0.03105825325648449,0.2971921756744468,0.21790930049790228,0.08523847424709405,0.27026325306763316,0.03385974148651623,0.08075141066450275,0.17544113877738965,0.16334553146422554,0.5012502102270772,0.05619500823425193,0.2750178475802874,0.19457665591326764,0.05681028724251909,0.32385377678817073,0.06743197182940501,0.08491230028086118,0.15289558417057447,0.1743267625243427,0.4884933565796489,0.06737507995781086,7.0
477,0.137119585520958,0.12453614917819382,0.15249333280722038,0.3865380005476436,0.08594184694854395,0.18761331468958947,0.13935418743256162,0.08682276588957537,0.18303819304867913,0.08385605348775341,0.18940473993146156,0.139289763023697,0.09090950867227991,0.2576988758041753,0.08124883789363496,0.14264726332649663,0.16278260109954157,0.19253112447676723,0.3921364395705872,0.030001961245163918,0.0900506189731815,0.10810581072351602,0.10779347952927539,0.23403750207427346,0.08862957657948874,0.0935900281689062,0.12662649692894298,0.14117361709396561,0.35137722192805465,0.09691365381230206,10.6
478,0.12098905868336675,0.09222241071963642,0.09340607308805808,0.5678147318084208,0.08347837868480958,0.19457070296641565,0.17964825461969403,0.1581293770649443,0.35935060887807846,0.04694098924472638,0.22204888441064644,0.20660881714164558,0.1755830690692764,0.2880898571602572,0.040070935231705226,0.13268344519562086,0.1873266372476895,0.18318864411805724,0.40724208242631854,0.05916670523305499,0.15546200469318341,0.16701302961354497,0.15809474674366258,0.4107147401565781,0.0620539754817518,0.11611322867778415,0.1532866829429835,0.15541012242701097,0.46319786010875325,0.0852390930708507,6.5
479,0.07736147330012746,0.0892965266835497,0.10063118590078607,0.5722181934418851,0.11129067068937375,0.143685215102829,0.15611583884278324,0.14551285929337684,0.3601968295265065,0.08433930768160766,0.16263978340730342,0.15559673152748496,0.13892301218352504,0.39344580479178326,0.07435283816904618,0.12137204888076639,0.11673844101497793,0.12709193899003557,0.44775788788086085,0.14110459336339903,0.10059377967104435,0.11100913891360975,0.12989093600932936,0.46449212650024335,0.1070458524581142,0.03317428297996284,0.07911639623142244,0.11730060213856353,0.6053633194440418,0.14408142711405517,9.8
480,0.09118912761292515,0.1158730090556731,0.1067452251322047,0.543135957854146,0.10797432790898344,0.1810673243792959,0.18454228018518118,0.13110736911317122,0.38882943248930374,0.04536084696369426,0.17454667975824165,0.2016609779764449,0.16296468509801118,0.36237709868414514,0.03829082228251503,0.0692922599744242,0.16822470145691995,0.17200862998567867,0.5294130726026125,0.047668124208335466,0.1225842901320793,0.13505290407788417,0.11159316909075526,0.509615465194452,0.07703363820819034,0.06664643397131578,0.09729321361509284,0.09536853665283349,0.5740914011358889,0.1298815752789068,7.9
481,0.11429291131638253,0.06907534213874665,0.030926014277776196,0.5086001253007743,0.20786327408617336,0.12738039063277928,0.08893161559513986,0.0825527729043182,0.41304403525205124,0.16678454284745314,0.16179339725086886,0.11626426205796794,0.08903737302061529,0.43956395444759716,0.1089889007100936,0.14835290485620883,0.10882467435871238,0.10533797295963468,0.4757715076007765,0.11213790241172675,0.1937806701605601,0.1460948206362727,0.07202582823582837,0.37012118954325024,0.1020790325899242,0.1274787145305468,0.12740867001647127,0.09112647893032197,0.44514269905376164,0.15805219865903322,9.4
482,0.04970014742511384,0.07830718285514811,0.09310943580383159,0.6918546849306878,0.06580867299081058,0.11248102881344349,0.12704922975378885,0.13249293493346914,0.5222989898222752,0.058904510871276926,0.12795130684283484,0.1449681753956014,0.1527749133745984,0.4677339084548435,0.06517085800664368,0.0930502227036433,0.17353198952066268,0.19257071206428755,0.46756032152660837,0.056742401019677036,0.07793034247516649,0.12436570248841013,0.138974026059518,0.5244557048734398,0.09891008725281948,0.07647342417926258,0.1457734936652356,0.15946387486229258,0.5241218122949396,0.0799996457791346,5.3
483,0.10320372789283477,0.09345601276414899,0.09187476719286825,0.5572123382490645,0.11565381939536318,0.17942960383058343,0.15553416411285798,0.09923468905296425,0.3480683991200264,0.09027325667651724,0.19734490751468062,0.18624701599836718,0.1286502706450953,0.35619015285436517,0.056138050317478747,0.12471239505986345,0.12876160179831286,0.11864428202808655,0.5001992225760727,0.08688033811976392,0.1599829912191118,0.15398809339135264,0.10468726036904938,0.41985745804598895,0.07589213247910173,0.056387471345624746,0.08673655181263978,0.09240125807082096,0.5800363556894585,0.1511823283241388,10.0
